blind_id,task,repeat,condition,round,source,brief_intent_alignment,clarity_information_hierarchy,visual_system_craft,expressiveness_distinctiveness,overall
TG26_I022,ab000026,0,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000026/candidates/r0.png,44,54,77,70,51
TG26_I023,ab000026,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000026/candidates/r5.png,91,91,91,86,91
TG26_I024,ab000026,2,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000026/candidates/r3.png,93,89,90,86,92
TG26_I025,ab000026,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000026/candidates/r5.png,70,69,78,75,72
TG26_I026,ab000026,1,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000026/candidates/r3.png,76,74,82,75,75
TG26_I027,ab000026,0,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000026/candidates/r5.png,53,59,73,68,57
TG26_I028,ab000026,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000026/candidates/r0.png,50,62,72,68,58
TG26_I029,ab000026,2,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000026/candidates/r5.png,93,89,90,86,92
TG26_I030,ab000026,0,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000026/candidates/r1.png,49,58,70,68,55
TG26_I031,ab000026,1,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000026/candidates/r1.png,51,61,74,68,56
TG26_I032,ab000026,0,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000026/candidates/r2.png,53,59,73,68,57
TG26_I033,ab000026,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000026/candidates/r3.png,41,57,76,70,52
TG26_I034,ab000026,0,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000026/candidates/r5.png,43,55,75,70,53
TG26_I035,ab000026,1,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000026/candidates/r3.png,49,58,70,68,55
TG26_I036,ab000026,0,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000026/candidates/r3.png,64,63,77,72,65
TG26_I037,ab000026,0,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000026/candidates/r4.png,76,71,81,75,75
TG26_I038,ab000026,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000026/candidates/r4.png,41,57,76,70,52
TG26_I039,ab000026,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000026/candidates/r4.png,75,72,79,75,77
TG26_I040,ab000026,0,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000026/candidates/r5.png,40,53,74,70,49
TG26_I041,ab000026,0,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000026/candidates/r4.png,51,61,74,68,56
TG26_I042,ab000026,1,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000026/candidates/r2.png,74,70,81,75,74
TG26_I043,ab000026,2,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000026/candidates/r2.png,91,91,91,86,91
TG26_I044,ab000026,2,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000026/candidates/r3.png,93,89,90,86,92
TG26_I045,ab000026,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000026/candidates/r3.png,62,60,73,72,64
TG26_I046,ab000026,1,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000026/candidates/r1.png,42,56,78,70,50
TG26_I047,ab000026,1,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000026/candidates/r4.png,74,70,81,75,74
TG26_I048,ab000026,2,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000026/candidates/r2.png,91,91,91,86,91
TG26_I049,ab000026,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000026/candidates/r4.png,93,89,90,86,92
TG26_I050,ab000026,2,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000026/candidates/r2.png,40,53,74,70,49
TG26_I051,ab000026,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000026/candidates/r5.png,64,63,77,72,65
TG26_I052,ab000026,1,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000026/candidates/r2.png,76,71,81,75,75
TG26_I053,ab000026,1,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000026/candidates/r1.png,71,73,80,75,75
TG26_I054,ab000026,1,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000026/candidates/r1.png,77,73,79,75,78
TG26_I055,ab000026,1,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000026/candidates/r4.png,74,71,78,75,74
TG26_I056,ab000026,0,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000026/candidates/r3.png,51,61,74,68,56
TG26_I057,ab000026,2,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000026/candidates/r1.png,94,88,92,86,90
TG26_I058,ab000026,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000026/candidates/r2.png,30,43,50,53,40
TG26_I059,ab000026,1,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000026/candidates/r1.png,32,41,49,53,41
TG26_I060,ab000026,2,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000026/candidates/r4.png,90,87,89,86,88
TG26_I061,ab000026,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000026/candidates/r4.png,51,61,74,68,56
TG26_I062,ab000026,1,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000026/candidates/r3.png,76,71,81,75,75
TG26_I063,ab000026,1,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000026/candidates/r2.png,41,57,76,70,52
TG26_I064,ab000026,2,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000026/candidates/r1.png,93,89,90,86,92
TG26_I065,ab000026,0,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000026/candidates/r4.png,29,39,48,53,37
TG26_I066,ab000026,1,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000026/candidates/r5.png,72,72,82,75,73
TG26_I067,ab000026,0,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000026/candidates/r1.png,33,40,51,53,39
TG26_I068,ab000026,0,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000026/candidates/r5.png,50,62,72,68,58
TG26_I069,ab000026,0,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000026/candidates/r4.png,52,60,71,68,59
TG26_I070,ab000026,0,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000026/candidates/r3.png,29,39,48,53,37
TG26_I071,ab000026,1,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000026/candidates/r4.png,72,72,82,75,73
TG26_I072,ab000026,2,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000026/candidates/r3.png,94,88,92,86,90
TG26_I073,ab000026,0,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000026/candidates/r3.png,50,62,72,68,58
TG26_I074,ab000026,1,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000026/candidates/r5.png,73,71,79,75,76
TG26_I075,ab000026,2,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000026/candidates/r4.png,90,87,89,86,88
TG26_I076,ab000026,2,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000026/candidates/r3.png,92,90,93,86,89
TG26_I077,ab000026,0,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000026/candidates/r5.png,53,59,73,68,57
TG26_I078,ab000026,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000026/candidates/r5.png,91,91,91,86,91
TG27_I001,ab000027,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000027/candidates/r3.png,62,59,75,68,60
TG27_I002,ab000027,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000027/candidates/r5.png,74,75,81,74,75
TG27_I003,ab000027,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000027/candidates/r5.png,87,86,88,81,87
TG27_I004,ab000027,2,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000027/candidates/r1.png,89,84,87,81,88
TG27_I005,ab000027,1,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000027/candidates/r3.png,70,74,78,74,73
TG27_I006,ab000027,1,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000027/candidates/r3.png,25,50,70,53,35
TG27_I007,ab000027,2,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000027/candidates/r2.png,74,75,81,74,75
TG27_I008,ab000027,0,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000027/candidates/r4.png,61,60,73,68,62
TG27_I009,ab000027,1,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000027/candidates/r1.png,89,84,87,81,88
TG27_I010,ab000027,2,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000027/candidates/r3.png,86,82,86,81,84
TG27_I011,ab000027,0,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000027/candidates/r5.png,25,50,70,53,35
TG27_I012,ab000027,2,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000027/candidates/r2.png,64,57,74,68,61
TG27_I013,ab000027,2,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000027/candidates/r1.png,87,86,88,81,87
TG27_I014,ab000027,1,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000027/candidates/r5.png,73,76,79,74,77
TG27_I015,ab000027,1,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000027/candidates/r5.png,70,74,78,74,73
TG27_I016,ab000027,0,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000027/candidates/r1.png,88,85,90,81,85
TG27_I017,ab000027,2,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000027/candidates/r1.png,90,83,89,81,86
TG27_I018,ab000027,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000027/candidates/r4.png,71,78,80,74,76
TG27_I019,ab000027,2,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000027/candidates/r4.png,89,84,87,81,88
TG27_I020,ab000027,0,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000027/candidates/r3.png,60,56,71,68,59
TG27_I021,ab000027,1,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000027/candidates/r4.png,72,77,82,74,74
TG27_I022,ab000027,2,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000027/candidates/r1.png,90,83,89,81,86
TG27_I023,ab000027,2,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000027/candidates/r3.png,24,51,68,53,37
TG27_I024,ab000027,2,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000027/candidates/r2.png,26,49,67,53,38
TG27_I025,ab000027,2,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000027/candidates/r5.png,86,82,86,81,84
TG27_I026,ab000027,2,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000027/candidates/r2.png,88,85,90,81,85
TG27_I027,ab000027,0,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000027/candidates/r5.png,40,50,58,58,45
TG27_I028,ab000027,0,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000027/candidates/r5.png,61,60,73,68,62
TG27_I029,ab000027,0,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000027/candidates/r4.png,39,51,56,58,47
TG27_I030,ab000027,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000027/candidates/r2.png,60,56,71,68,59
TG27_I031,ab000027,1,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000027/candidates/r3.png,72,77,82,74,74
TG27_I032,ab000027,2,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000027/candidates/r3.png,90,83,89,81,86
TG27_I033,ab000027,1,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000027/candidates/r4.png,87,86,88,81,87
TG27_I034,ab000027,1,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000027/candidates/r5.png,89,84,87,81,88
TG27_I035,ab000027,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000027/candidates/r4.png,86,82,86,81,84
TG27_I036,ab000027,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000027/candidates/r3.png,88,85,90,81,85
TG27_I037,ab000027,1,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000027/candidates/r2.png,64,57,74,68,61
TG27_I038,ab000027,2,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000027/candidates/r0.png,87,86,88,81,87
TG27_I039,ab000027,1,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000027/candidates/r2.png,89,84,87,81,88
TG27_I040,ab000027,1,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000027/candidates/r3.png,86,82,86,81,84
TG27_I041,ab000027,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000027/candidates/r4.png,25,50,70,53,35
TG27_I042,ab000027,0,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000027/candidates/r1.png,64,57,74,68,61
TG27_I043,ab000027,2,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000027/candidates/r4.png,37,53,57,58,46
TG27_I044,ab000027,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000027/candidates/r5.png,26,49,67,53,38
TG27_I045,ab000027,0,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000027/candidates/r2.png,60,56,71,68,59
TG27_I046,ab000027,0,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000027/candidates/r4.png,88,85,90,81,85
TG27_I047,ab000027,1,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000027/candidates/r2.png,64,57,74,68,61
TG27_I048,ab000027,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000027/candidates/r4.png,87,86,88,81,87
TG27_I049,ab000027,0,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000027/candidates/r1.png,63,58,72,68,63
TG27_I050,ab000027,0,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000027/candidates/r2.png,60,56,71,68,59
TG27_I051,ab000027,1,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000027/candidates/r2.png,25,50,70,53,35
TG27_I052,ab000027,0,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000027/candidates/r5.png,40,50,58,58,45
TG27_I053,ab000027,0,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000027/candidates/r2.png,61,60,73,68,62
TG27_I054,ab000027,1,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000027/candidates/r2.png,89,84,87,81,88
TG27_I055,ab000027,2,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000027/candidates/r1.png,60,56,71,68,59
TG27_I056,ab000027,2,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000027/candidates/r3.png,62,59,75,68,60
TG27_I057,ab000027,0,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000027/candidates/r1.png,27,48,69,53,36
TG27_I058,ab000027,0,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000027/candidates/r0.png,61,60,73,68,62
TG27_I059,ab000027,0,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000027/candidates/r5.png,63,58,72,68,63
TG27_I060,ab000027,0,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000027/candidates/r3.png,70,74,78,74,73
TG27_I061,ab000027,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000027/candidates/r5.png,72,77,82,74,74
TG27_I062,ab000027,0,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000027/candidates/r4.png,40,50,58,58,45
TG27_I063,ab000027,1,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000027/candidates/r1.png,71,78,80,74,76
TG27_I064,ab000027,0,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000027/candidates/r2.png,63,58,72,68,63
TG27_I065,ab000027,2,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000027/candidates/r5.png,86,82,86,81,84
TG27_I066,ab000027,1,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000027/candidates/r1.png,88,85,90,81,85
TG27_I067,ab000027,1,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000027/candidates/r1.png,74,75,81,74,75
TG27_I068,ab000027,0,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000027/candidates/r3.png,61,60,73,68,62
TG27_I069,ab000027,2,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000027/candidates/r2.png,89,84,87,81,88
TG27_I070,ab000027,1,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000027/candidates/r4.png,86,82,86,81,84
TG27_I071,ab000027,2,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000027/candidates/r5.png,88,85,90,81,85
TG27_I072,ab000027,1,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000027/candidates/r1.png,64,57,74,68,61
TG27_I073,ab000027,2,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000027/candidates/r4.png,61,60,73,68,62
TG27_I074,ab000027,2,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000027/candidates/r4.png,26,49,67,53,38
TG27_I075,ab000027,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000027/candidates/r0.png,23,47,66,53,34
TG27_I076,ab000027,0,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000027/candidates/r1.png,25,50,70,53,35
TG27_I077,ab000027,0,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000027/candidates/r3.png,90,83,89,81,86
TG27_I078,ab000027,2,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000027/candidates/r3.png,87,86,88,81,87
TG28_I001,ab000028,2,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000028/candidates/r2.png,50,58,60,57,55
TG28_I002,ab000028,0,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000028/candidates/r3.png,91,90,90,89,90
TG28_I003,ab000028,2,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000028/candidates/r1.png,42,50,52,49,47
TG28_I004,ab000028,0,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000028/candidates/r1.png,90,89,89,88,89
TG28_I005,ab000028,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000028/candidates/r5.png,50,58,60,57,55
TG28_I006,ab000028,2,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000028/candidates/r5.png,42,50,52,49,47
TG28_I007,ab000028,2,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000028/candidates/r1.png,42,50,52,49,47
TG28_I008,ab000028,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000028/candidates/r2.png,88,87,87,86,87
TG28_I009,ab000028,1,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000028/candidates/r1.png,89,88,88,87,88
TG28_I010,ab000028,0,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000028/candidates/r4.png,87,86,86,85,86
TG28_I011,ab000028,1,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000028/candidates/r1.png,88,87,87,86,87
