blind_id,task,repeat,condition,round,source,brief_intent_alignment,clarity_information_hierarchy,visual_system_craft,expressiveness_distinctiveness,overall
TG22_I026,ab000022,2,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000022/candidates/r4.png,91,87,87,88,88
TG22_I027,ab000022,2,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000022/candidates/r2.png,89,85,84,87,86
TG22_I028,ab000022,1,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000022/candidates/r1.png,78,65,75,79,72
TG22_I029,ab000022,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000022/candidates/r4.png,79,65,74,80,72
TG22_I030,ab000022,2,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000022/candidates/r1.png,82,75,78,81,78
TG22_I031,ab000022,0,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000022/candidates/r5.png,84,74,80,85,79
TG22_I032,ab000022,0,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000022/candidates/r2.png,92,89,87,88,89
TG22_I033,ab000022,0,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000022/candidates/r5.png,93,89,90,94,91
TG22_I034,ab000022,0,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000022/candidates/r5.png,92,89,87,88,89
TG22_I035,ab000022,2,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000022/candidates/r1.png,84,78,80,83,81
TG22_I036,ab000022,1,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000022/candidates/r3.png,90,87,85,86,87
TG22_I037,ab000022,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000022/candidates/r2.png,93,90,88,90,90
TG22_I038,ab000022,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000022/candidates/r5.png,95,92,91,93,93
TG22_I039,ab000022,2,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000022/candidates/r2.png,90,86,86,88,87
TG22_I040,ab000022,2,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000022/candidates/r4.png,87,82,84,86,84
TG22_I041,ab000022,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000022/candidates/r4.png,92,89,88,89,89
TG22_I042,ab000022,1,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000022/candidates/r1.png,78,64,73,79,71
TG22_I043,ab000022,0,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000022/candidates/r3.png,92,89,87,88,89
TG22_I044,ab000022,0,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000022/candidates/r2.png,86,79,82,85,82
TG22_I045,ab000022,0,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000022/candidates/r1.png,91,87,88,90,88
TG22_I046,ab000022,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000022/candidates/r5.png,94,90,90,92,91
TG22_I047,ab000022,2,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000022/candidates/r2.png,87,80,83,86,83
TG22_I048,ab000022,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000022/candidates/r4.png,90,87,85,86,87
TG22_I049,ab000022,2,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000022/candidates/r2.png,84,76,80,83,80
TG22_I050,ab000022,1,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000022/candidates/r4.png,91,88,86,87,88
TG22_I051,ab000022,1,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000022/candidates/r3.png,81,73,78,81,77
TG22_I052,ab000022,1,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000022/candidates/r1.png,89,86,84,85,86
TG22_I053,ab000022,2,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000022/candidates/r5.png,83,75,79,82,78
TG22_I054,ab000022,0,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000022/candidates/r1.png,89,82,86,89,86
TG22_I055,ab000022,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000022/candidates/r5.png,89,86,84,85,86
TG22_I056,ab000022,0,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000022/candidates/r4.png,89,86,84,85,86
TG22_I057,ab000022,0,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000022/candidates/r2.png,95,91,91,93,92
TG22_I058,ab000022,0,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000022/candidates/r5.png,92,89,87,88,89
TG22_I059,ab000022,0,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000022/candidates/r0.png,81,65,75,81,73
TG22_I060,ab000022,1,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000022/candidates/r1.png,86,78,82,85,81
TG22_I061,ab000022,2,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000022/candidates/r1.png,91,87,87,91,89
TG22_I062,ab000022,0,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000022/candidates/r1.png,93,88,89,90,90
TG22_I063,ab000022,0,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000022/candidates/r1.png,91,88,86,87,88
TG22_I064,ab000022,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000022/candidates/r3.png,78,65,75,79,72
TG22_I065,ab000022,0,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000022/candidates/r4.png,94,90,90,92,91
TG22_I066,ab000022,1,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000022/candidates/r4.png,91,88,86,87,88
TG22_I067,ab000022,2,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000022/candidates/r3.png,93,89,89,92,90
TG22_I068,ab000022,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000022/candidates/r3.png,80,65,75,80,73
TG22_I069,ab000022,1,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000022/candidates/r2.png,92,89,87,88,89
TG22_I070,ab000022,2,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000022/candidates/r3.png,89,83,85,88,85
TG22_I071,ab000022,2,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000022/candidates/r1.png,94,89,90,93,91
TG22_I072,ab000022,0,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000022/candidates/r1.png,93,89,90,94,91
TG22_I073,ab000022,2,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000022/candidates/r5.png,92,87,88,90,89
TG22_I074,ab000022,1,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000022/candidates/r1.png,82,66,77,82,75
TG22_I075,ab000022,1,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000022/candidates/r3.png,91,88,86,87,88
TG22_I076,ab000022,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000022/candidates/r5.png,92,89,87,89,89
TG22_I077,ab000022,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000022/candidates/r0.png,78,64,75,79,72
TG22_I078,ab000022,1,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000022/candidates/r5.png,90,86,88,91,88
TG23_I001,ab000023,0,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000023/candidates/r2.png,88,87,87,84,87
TG23_I002,ab000023,2,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000023/candidates/r1.png,88,87,87,84,87
TG23_I003,ab000023,2,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000023/candidates/r2.png,91,90,91,88,91
TG23_I004,ab000023,1,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000023/candidates/r5.png,91,90,91,88,91
TG23_I005,ab000023,0,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000023/candidates/r3.png,88,87,87,84,87
TG23_I006,ab000023,0,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000023/candidates/r3.png,88,87,87,84,87
TG23_I007,ab000023,2,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000023/candidates/r5.png,91,90,91,88,91
TG23_I008,ab000023,1,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000023/candidates/r3.png,84,83,85,80,84
TG23_I009,ab000023,2,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000023/candidates/r2.png,88,87,87,84,87
TG23_I010,ab000023,0,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000023/candidates/r5.png,84,83,85,80,84
TG23_I011,ab000023,0,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000023/candidates/r4.png,88,87,87,84,87
TG23_I012,ab000023,0,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000023/candidates/r2.png,88,87,87,84,87
TG23_I013,ab000023,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000023/candidates/r5.png,88,87,87,84,87
TG23_I014,ab000023,2,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000023/candidates/r2.png,91,90,91,88,91
TG23_I015,ab000023,2,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000023/candidates/r0.png,88,87,87,84,87
TG23_I016,ab000023,1,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000023/candidates/r2.png,88,87,87,84,87
TG23_I017,ab000023,2,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000023/candidates/r1.png,88,87,87,84,87
TG23_I018,ab000023,0,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000023/candidates/r4.png,88,87,87,84,87
TG23_I019,ab000023,2,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000023/candidates/r3.png,88,87,87,84,87
TG23_I020,ab000023,1,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000023/candidates/r5.png,84,83,85,80,84
TG23_I021,ab000023,2,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000023/candidates/r3.png,88,87,87,84,87
TG23_I022,ab000023,1,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000023/candidates/r3.png,88,87,87,84,87
TG23_I023,ab000023,2,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000023/candidates/r4.png,88,87,87,84,87
TG23_I024,ab000023,2,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000023/candidates/r5.png,88,87,87,84,87
TG23_I025,ab000023,0,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000023/candidates/r3.png,91,90,91,88,91
TG23_I026,ab000023,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000023/candidates/r5.png,88,87,87,84,87
TG23_I027,ab000023,2,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000023/candidates/r4.png,91,90,91,88,91
TG23_I028,ab000023,1,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000023/candidates/r3.png,88,87,87,84,87
TG23_I029,ab000023,0,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000023/candidates/r5.png,89,87,90,90,89
TG23_I030,ab000023,2,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000023/candidates/r3.png,88,87,87,84,87
TG23_I031,ab000023,2,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000023/candidates/r5.png,88,87,87,84,87
TG23_I032,ab000023,0,SELF,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000023/candidates/r5.png,88,87,87,84,87
TG23_I033,ab000023,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000023/candidates/r2.png,88,87,87,84,87
TG23_I034,ab000023,1,FUSED,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000023/candidates/r3.png,88,87,87,84,87
TG23_I035,ab000023,1,SELF,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000023/candidates/r4.png,84,83,85,80,84
TG23_I036,ab000023,2,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000023/candidates/r1.png,84,83,85,80,84
TG23_I037,ab000023,1,CEN_MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000023/candidates/r2.png,86,83,86,86,85
TG23_I038,ab000023,0,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000023/candidates/r1.png,88,87,87,84,87
TG23_I039,ab000023,1,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000023/candidates/r2.png,88,87,87,84,87
TG23_I040,ab000023,0,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000023/candidates/r3.png,91,90,91,88,91
TG23_I041,ab000023,1,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000023/candidates/r5.png,88,87,87,84,87
TG23_I042,ab000023,1,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000023/candidates/r0.png,91,90,91,88,91
TG23_I043,ab000023,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000023/candidates/r4.png,88,87,87,84,87
TG23_I044,ab000023,1,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000023/candidates/r2.png,91,90,91,88,91
TG23_I045,ab000023,2,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000023/candidates/r5.png,88,87,87,84,87
TG23_I046,ab000023,2,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000023/candidates/r4.png,88,87,87,84,87
TG23_I047,ab000023,1,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000023/candidates/r4.png,91,90,91,88,91
TG23_I048,ab000023,0,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000023/candidates/r2.png,91,90,91,88,91
TG23_I049,ab000023,2,MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000023/candidates/r3.png,84,83,85,80,84
TG23_I050,ab000023,0,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000023/candidates/r1.png,84,83,85,80,84
TG23_I051,ab000023,1,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000023/candidates/r4.png,84,83,85,80,84
TG23_I052,ab000023,1,MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000023/candidates/r1.png,88,87,87,84,87
TG23_I053,ab000023,2,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000023/candidates/r4.png,88,87,87,84,87
TG23_I054,ab000023,0,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000023/candidates/r5.png,88,87,87,84,87
TG23_I055,ab000023,1,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000023/candidates/r4.png,86,83,86,86,85
TG23_I056,ab000023,0,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000023/candidates/r4.png,91,90,91,88,91
TG23_I057,ab000023,2,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000023/candidates/r1.png,88,87,87,84,87
TG23_I058,ab000023,0,R0,0,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000023/candidates/r0.png,84,83,85,80,84
TG23_I059,ab000023,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000023/candidates/r3.png,84,83,85,80,84
TG23_I060,ab000023,1,FUSED,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000023/candidates/r2.png,88,87,87,84,87
TG23_I061,ab000023,2,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/MAD/problems/ab000023/candidates/r2.png,86,83,86,86,85
TG23_I062,ab000023,0,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000023/candidates/r1.png,88,87,87,84,87
TG23_I063,ab000023,0,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000023/candidates/r5.png,86,83,86,86,85
TG23_I064,ab000023,1,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000023/candidates/r4.png,86,83,86,86,85
TG23_I065,ab000023,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000023/candidates/r5.png,88,87,87,84,87
TG23_I066,ab000023,0,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000023/candidates/r1.png,91,90,91,88,91
TG23_I067,ab000023,2,FUSED,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000023/candidates/r4.png,88,87,87,84,87
TG23_I068,ab000023,1,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000023/candidates/r1.png,88,87,87,84,87
TG23_I069,ab000023,2,CEN_MAD,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000023/candidates/r3.png,84,83,85,80,84
TG23_I070,ab000023,2,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000023/candidates/r2.png,84,83,85,80,84
TG23_I071,ab000023,1,SELF,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/SELF/problems/ab000023/candidates/r1.png,84,83,85,80,84
TG23_I072,ab000023,0,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000023/candidates/r4.png,84,83,85,80,84
TG23_I073,ab000023,1,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000023/candidates/r1.png,87,86,88,84,87
TG23_I074,ab000023,2,AXES,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000023/candidates/r1.png,91,90,91,88,91
TG23_I075,ab000023,0,SELF,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000023/candidates/r3.png,91,90,91,88,91
TG23_I076,ab000023,0,AXES,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000023/candidates/r2.png,88,87,88,86,88
TG23_I077,ab000023,1,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000023/candidates/r1.png,88,87,88,84,87
TG23_I078,ab000023,0,FUSED,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/FUSED/problems/ab000023/candidates/r1.png,91,89,90,88,90
TG24_I001,ab000024,2,CEN_MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/CEN_MAD/problems/ab000024/candidates/r5.png,93,90,91,88,91
TG24_I002,ab000024,0,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/SELF/problems/ab000024/candidates/r2.png,8,18,12,12,11
TG24_I003,ab000024,0,CEN_MAD,1,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/CEN_MAD/problems/ab000024/candidates/r1.png,8,18,12,12,11
TG24_I004,ab000024,0,MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000024/candidates/r4.png,66,65,72,68,68
TG24_I005,ab000024,2,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000024/candidates/r3.png,93,90,91,88,91
TG24_I006,ab000024,1,AXES,3,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000024/candidates/r3.png,87,85,86,83,86
TG24_I007,ab000024,1,CEN_MAD,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/CEN_MAD/problems/ab000024/candidates/r4.png,93,90,91,88,91
TG24_I008,ab000024,2,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/AXES/problems/ab000024/candidates/r5.png,93,90,91,88,91
TG24_I009,ab000024,0,MAD,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/MAD/problems/ab000024/candidates/r2.png,66,65,72,68,68
TG24_I010,ab000024,2,SELF,2,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/SELF/problems/ab000024/candidates/r2.png,87,85,86,83,86
TG24_I011,ab000024,0,AXES,4,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_0/shards/q38b/AXES/problems/ab000024/candidates/r4.png,8,18,12,12,11
TG24_I012,ab000024,1,MAD,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/MAD/problems/ab000024/candidates/r5.png,93,90,91,88,91
TG24_I013,ab000024,1,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/FUSED/problems/ab000024/candidates/r5.png,93,90,91,88,91
TG24_I014,ab000024,1,AXES,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_1/shards/q38b/AXES/problems/ab000024/candidates/r5.png,93,90,91,88,91
TG24_I015,ab000024,2,FUSED,5,results_b200_2/intent4_qwen38_27b_30task_3seed_5r/repeat_2/shards/q38b/FUSED/problems/ab000024/candidates/r5.png,87,85,86,83,86
